,Unnamed: 0,pickup,dropoff,passengers,distance,fare,tip,tolls,total,color,payment,pickup_zone,dropoff_zone,pickup_borough,dropoff_borough,date,year,month,day,hour,week_day,duration
4785,4785,2019-03-02 13:17:24,2019-03-02 13:28:48,1,1.8,9.5,0.0,0.0,12.8,yellow,cash,SoHo,Meatpacking/West Village West,Manhattan,Manhattan,2019-03-02,2019,3,2,13,Saturday,11.4
4786,4786,2019-03-10 15:12:09,2019-03-10 15:16:55,1,0.82,5.5,1.0,0.0,9.8,yellow,credit card,Upper East Side South,Upper East Side North,Manhattan,Manhattan,2019-03-10,2019,3,10,15,Sunday,4.77
4787,4787,2019-03-12 04:41:46,2019-03-12 04:46:12,1,1.8,7.0,1.5,0.0,12.3,yellow,credit card,Midtown Center,Upper East Side North,Manhattan,Manhattan,2019-03-12,2019,3,12,4,Tuesday,4.43
4788,4788,2019-03-16 19:03:32,2019-03-16 19:12:42,1,0.95,7.0,0.0,0.0,10.3,yellow,cash,Flatiron,Greenwich Village South,Manhattan,Manhattan,2019-03-16,2019,3,16,19,Saturday,9.17
4789,4789,2019-03-07 19:50:10,2019-03-07 20:01:50,2,1.21,9.0,2.0,0.0,15.3,yellow,credit card,TriBeCa/Civic Center,Lower East Side,Manhattan,Manhattan,2019-03-07,2019,3,7,19,Thursday,11.67
4790,4790,2019-03-07 00:07:21,2019-03-07 00:17:37,1,2.09,9.5,3.32,0.0,16.62,yellow,credit card,Penn Station/Madison Sq West,East Village,Manhattan,Manhattan,2019-03-07,2019,3,7,0,Thursday,10.27
4791,4791,2019-03-22 15:07:19,2019-03-22 15:10:46,1,0.5,4.5,0.0,0.0,7.8,yellow,cash,TriBeCa/Civic Center,TriBeCa/Civic Center,Manhattan,Manhattan,2019-03-22,2019,3,22,15,Friday,3.45
4792,4792,2019-03-08 14:11:32,2019-03-08 14:34:37,1,2.3,15.0,3.65,0.0,21.95,yellow,credit card,Union Sq,World Trade Center,Manhattan,Manhattan,2019-03-08,2019,3,8,14,Friday,23.08
4793,4793,2019-03-08 19:29:32,2019-03-08 19:47:34,1,2.75,13.0,0.0,0.0,17.3,yellow,cash,Meatpacking/West Village West,Murray Hill,Manhattan,Manhattan,2019-03-08,2019,3,8,19,Friday,18.03
4794,4794,2019-03-19 19:15:15,2019-03-19 19:27:37,2,1.31,9.0,0.0,0.0,13.3,yellow,cash,Midtown East,Midtown South,Manhattan,Manhattan,2019-03-19,2019,3,19,19,Tuesday,12.37
4795,4795,2019-03-16 20:53:23,2019-03-16 21:01:22,2,1.15,7.0,0.0,0.0,10.8,yellow,cash,East Chelsea,Midtown Center,Manhattan,Manhattan,2019-03-16,2019,3,16,20,Saturday,7.98
4796,4796,2019-03-14 09:49:45,2019-03-14 09:55:46,1,1.2,6.5,1.0,0.0,10.8,yellow,credit card,Upper West Side North,Lincoln Square West,Manhattan,Manhattan,2019-03-14,2019,3,14,9,Thursday,6.02
4797,4797,2019-03-10 01:43:09,2019-03-10 01:53:41,5,2.13,9.5,0.0,0.0,13.3,yellow,cash,Sutton Place/Turtle Bay North,Clinton East,Manhattan,Manhattan,2019-03-10,2019,3,10,1,Sunday,10.53
4798,4798,2019-03-28 21:12:19,2019-03-28 21:14:22,2,0.63,4.0,0.0,0.0,7.8,yellow,cash,Yorkville West,Yorkville West,Manhattan,Manhattan,2019-03-28,2019,3,28,21,Thursday,2.05
4799,4799,2019-03-22 10:20:17,2019-03-22 10:38:13,2,2.15,12.5,2.0,0.0,17.8,yellow,credit card,UN/Turtle Bay South,Union Sq,Manhattan,Manhattan,2019-03-22,2019,3,22,10,Friday,17.93
4800,4800,2019-03-08 19:52:35,2019-03-08 20:03:33,1,1.89,9.5,2.0,0.0,15.8,yellow,credit card,Lower East Side,Midtown South,Manhattan,Manhattan,2019-03-08,2019,3,8,19,Friday,10.97
4801,4801,2019-03-26 15:30:50,2019-03-26 15:42:59,1,1.2,9.0,0.0,0.0,12.3,yellow,,TriBeCa/Civic Center,Battery Park City,Manhattan,Manhattan,2019-03-26,2019,3,26,15,Tuesday,12.15
4802,4802,2019-03-31 02:04:07,2019-03-31 02:10:54,6,1.28,7.0,1.0,0.0,11.8,yellow,credit card,Clinton East,West Chelsea/Hudson Yards,Manhattan,Manhattan,2019-03-31,2019,3,31,2,Sunday,6.78
4803,4803,2019-03-14 18:41:55,2019-03-14 19:09:02,1,4.3,20.0,0.0,0.0,24.3,yellow,cash,Garment District,Bloomingdale,Manhattan,Manhattan,2019-03-14,2019,3,14,18,Thursday,27.12
4804,4804,2019-03-14 13:19:28,2019-03-14 13:35:16,6,5.63,19.0,4.46,0.0,26.76,yellow,credit card,Sutton Place/Turtle Bay North,Seaport,Manhattan,Manhattan,2019-03-14,2019,3,14,13,Thursday,15.8
4805,4805,2019-03-01 06:46:57,2019-03-01 06:50:12,1,1.02,5.0,1.66,0.0,9.96,yellow,credit card,Midtown East,Union Sq,Manhattan,Manhattan,2019-03-01,2019,3,1,6,Friday,3.25
4806,4806,2019-03-11 14:00:51,2019-03-11 14:05:22,1,0.49,4.5,0.0,0.0,7.8,yellow,cash,Midtown East,Murray Hill,Manhattan,Manhattan,2019-03-11,2019,3,11,14,Monday,4.52
4807,4807,2019-03-03 00:19:34,2019-03-03 00:48:51,1,9.16,29.0,3.0,0.0,35.8,yellow,credit card,Clinton East,Brooklyn Heights,Manhattan,Brooklyn,2019-03-03,2019,3,3,0,Sunday,29.28
4808,4808,2019-03-12 05:36:56,2019-03-12 05:42:01,3,1.21,6.5,2.06,0.0,12.36,yellow,credit card,Penn Station/Madison Sq West,Times Sq/Theatre District,Manhattan,Manhattan,2019-03-12,2019,3,12,5,Tuesday,5.08
4809,4809,2019-03-06 10:18:15,2019-03-06 10:26:49,1,1.2,7.5,2.15,0.0,12.95,yellow,credit card,Union Sq,West Chelsea/Hudson Yards,Manhattan,Manhattan,2019-03-06,2019,3,6,10,Wednesday,8.57
4810,4810,2019-03-02 16:08:03,2019-03-02 16:21:18,1,2.23,10.5,2.76,0.0,16.56,yellow,credit card,Midtown Center,Greenwich Village South,Manhattan,Manhattan,2019-03-02,2019,3,2,16,Saturday,13.25
4811,4811,2019-03-28 19:17:42,2019-03-28 19:31:57,1,1.49,10.0,2.86,0.0,17.16,yellow,credit card,Penn Station/Madison Sq West,Clinton East,Manhattan,Manhattan,2019-03-28,2019,3,28,19,Thursday,14.25
4812,4812,2019-03-12 18:34:19,2019-03-12 18:37:12,1,0.6,4.5,1.75,0.0,10.55,yellow,credit card,Upper West Side North,Manhattan Valley,Manhattan,Manhattan,2019-03-12,2019,3,12,18,Tuesday,2.88
4813,4813,2019-03-03 09:00:08,2019-03-03 09:09:05,6,2.56,9.5,1.5,0.0,14.3,yellow,credit card,Upper West Side North,Upper East Side South,Manhattan,Manhattan,2019-03-03,2019,3,3,9,Sunday,8.95
4814,4814,2019-03-05 01:00:08,2019-03-05 01:11:32,1,2.7,11.0,3.7,0.0,18.5,yellow,credit card,Times Sq/Theatre District,Yorkville East,Manhattan,Manhattan,2019-03-05,2019,3,5,1,Tuesday,11.4
4815,4815,2019-03-08 11:25:08,2019-03-08 11:50:30,3,10.36,100.0,20.56,0.0,123.36,yellow,credit card,TriBeCa/Civic Center,,Manhattan,,2019-03-08,2019,3,8,11,Friday,25.37
4816,4816,2019-03-27 19:03:37,2019-03-27 19:22:52,5,9.73,28.0,5.0,0.0,34.8,yellow,credit card,LaGuardia Airport,Fort Greene,Queens,Brooklyn,2019-03-27,2019,3,27,19,Wednesday,19.25
4817,4817,2019-03-10 04:05:26,2019-03-10 04:31:25,1,9.97,30.0,6.76,0.0,40.56,yellow,credit card,Lower East Side,Hamilton Heights,Manhattan,Manhattan,2019-03-10,2019,3,10,4,Sunday,25.98
4818,4818,2019-03-26 13:46:59,2019-03-26 13:56:22,1,1.69,8.5,0.0,0.0,11.8,yellow,cash,Upper East Side South,Lincoln Square West,Manhattan,Manhattan,2019-03-26,2019,3,26,13,Tuesday,9.38
4819,4819,2019-03-30 12:30:53,2019-03-30 12:38:22,1,1.05,6.5,1.96,0.0,11.76,yellow,credit card,Times Sq/Theatre District,West Chelsea/Hudson Yards,Manhattan,Manhattan,2019-03-30,2019,3,30,12,Saturday,7.48
4820,4820,2019-03-14 13:21:00,2019-03-14 13:30:15,1,1.37,8.0,0.0,0.0,11.3,yellow,cash,Kips Bay,Sutton Place/Turtle Bay North,Manhattan,Manhattan,2019-03-14,2019,3,14,13,Thursday,9.25
4821,4821,2019-03-09 20:18:03,2019-03-09 20:22:14,2,0.85,5.0,1.76,0.0,10.56,yellow,credit card,Sutton Place/Turtle Bay North,Murray Hill,Manhattan,Manhattan,2019-03-09,2019,3,9,20,Saturday,4.18
4822,4822,2019-03-03 03:07:18,2019-03-03 03:27:44,1,8.6,26.5,0.0,0.0,30.3,yellow,cash,Yorkville West,Belmont,Manhattan,Bronx,2019-03-03,2019,3,3,3,Sunday,20.43
4823,4823,2019-03-13 17:27:27,2019-03-13 17:31:08,1,0.68,4.5,2.2,0.0,11.0,yellow,credit card,Lenox Hill East,Lenox Hill West,Manhattan,Manhattan,2019-03-13,2019,3,13,17,Wednesday,3.68
4824,4824,2019-03-17 13:16:13,2019-03-17 13:40:32,1,2.9,17.0,0.0,0.0,20.3,yellow,cash,Clinton East,Lenox Hill East,Manhattan,Manhattan,2019-03-17,2019,3,17,13,Sunday,24.32
4825,4825,2019-03-22 08:43:39,2019-03-22 08:51:49,1,0.55,6.5,1.96,0.0,11.76,yellow,credit card,Union Sq,Murray Hill,Manhattan,Manhattan,2019-03-22,2019,3,22,8,Friday,8.17
4826,4826,2019-03-02 21:42:07,2019-03-02 22:01:15,1,2.5,13.5,3.45,0.0,20.75,yellow,credit card,SoHo,Murray Hill,Manhattan,Manhattan,2019-03-02,2019,3,2,21,Saturday,19.13
4827,4827,2019-03-13 21:49:00,2019-03-13 22:02:04,1,2.68,11.0,1.0,0.0,15.8,yellow,credit card,East Chelsea,Alphabet City,Manhattan,Manhattan,2019-03-13,2019,3,13,21,Wednesday,13.07
4828,4828,2019-03-03 12:55:38,2019-03-03 13:01:05,1,0.85,5.5,0.0,0.0,8.8,yellow,cash,Midtown Center,Murray Hill,Manhattan,Manhattan,2019-03-03,2019,3,3,12,Sunday,5.45
4829,4829,2019-03-13 21:44:34,2019-03-13 21:53:19,1,1.35,8.0,2.36,0.0,14.16,yellow,credit card,Midtown East,Upper East Side South,Manhattan,Manhattan,2019-03-13,2019,3,13,21,Wednesday,8.75
4830,4830,2019-03-11 16:12:06,2019-03-11 16:24:18,1,1.79,9.5,0.0,0.0,13.8,yellow,cash,Upper West Side North,Upper East Side North,Manhattan,Manhattan,2019-03-11,2019,3,11,16,Monday,12.2
4831,4831,2019-03-11 12:12:50,2019-03-11 12:37:34,1,11.8,33.5,10.6,5.76,53.16,yellow,credit card,Lenox Hill East,Flatbush/Ditmas Park,Manhattan,Brooklyn,2019-03-11,2019,3,11,12,Monday,24.73
4832,4832,2019-03-03 18:43:23,2019-03-03 18:48:52,5,0.63,5.5,1.0,0.0,9.8,yellow,credit card,Times Sq/Theatre District,Clinton West,Manhattan,Manhattan,2019-03-03,2019,3,3,18,Sunday,5.48
4833,4833,2019-03-25 16:03:46,2019-03-25 16:48:35,1,15.0,46.0,9.55,0.0,57.35,yellow,credit card,JFK Airport,East Williamsburg,Queens,Brooklyn,2019-03-25,2019,3,25,16,Monday,44.82
4834,4834,2019-03-27 20:49:05,2019-03-27 21:22:21,2,3.34,21.0,0.0,0.0,24.8,yellow,credit card,Clinton East,Penn Station/Madison Sq West,Manhattan,Manhattan,2019-03-27,2019,3,27,20,Wednesday,33.27
4835,4835,2019-03-31 11:21:31,2019-03-31 11:27:49,1,1.21,6.5,0.0,0.0,9.8,yellow,cash,Midtown South,Union Sq,Manhattan,Manhattan,2019-03-31,2019,3,31,11,Sunday,6.3
4836,4836,2019-03-23 08:57:18,2019-03-23 08:57:22,1,0.02,2.5,0.0,0.0,3.3,yellow,cash,Sutton Place/Turtle Bay North,Sutton Place/Turtle Bay North,Manhattan,Manhattan,2019-03-23,2019,3,23,8,Saturday,0.07
4837,4837,2019-03-13 15:56:18,2019-03-13 16:07:15,1,0.94,8.0,0.0,0.0,11.3,yellow,cash,Midtown Center,East Chelsea,Manhattan,Manhattan,2019-03-13,2019,3,13,15,Wednesday,10.95
4838,4838,2019-03-17 05:14:53,2019-03-17 05:20:50,1,1.6,7.0,2.15,0.0,12.95,yellow,credit card,Lincoln Square East,Penn Station/Madison Sq West,Manhattan,Manhattan,2019-03-17,2019,3,17,5,Sunday,5.95
4839,4839,2019-03-28 09:20:38,2019-03-28 09:38:59,2,1.27,11.5,0.0,0.0,14.8,yellow,cash,Midtown East,Clinton East,Manhattan,Manhattan,2019-03-28,2019,3,28,9,Thursday,18.35
4840,4840,2019-03-25 15:01:47,2019-03-25 15:07:31,5,0.9,6.0,2.32,0.0,11.62,yellow,credit card,Midtown North,Lincoln Square East,Manhattan,Manhattan,2019-03-25,2019,3,25,15,Monday,5.73
4841,4841,2019-03-05 10:08:16,2019-03-05 11:08:03,1,9.99,42.0,9.06,0.0,54.36,yellow,credit card,LaGuardia Airport,East Village,Queens,Manhattan,2019-03-05,2019,3,5,10,Tuesday,59.78
4842,4842,2019-03-08 02:56:38,2019-03-08 03:07:24,1,2.4,10.5,0.0,0.0,14.3,yellow,,Murray Hill,West Village,Manhattan,Manhattan,2019-03-08,2019,3,8,2,Friday,10.77
4843,4843,2019-03-02 12:12:26,2019-03-02 12:20:17,1,1.53,7.5,2.16,0.0,12.96,yellow,credit card,Union Sq,Murray Hill,Manhattan,Manhattan,2019-03-02,2019,3,2,12,Saturday,7.85
4844,4844,2019-03-24 10:25:43,2019-03-24 10:32:24,6,1.89,7.5,0.54,0.0,11.34,yellow,credit card,Midtown East,Greenwich Village North,Manhattan,Manhattan,2019-03-24,2019,3,24,10,Sunday,6.68
4845,4845,2019-03-14 11:56:59,2019-03-14 12:10:31,1,3.1,12.5,0.0,0.0,15.8,yellow,cash,Sutton Place/Turtle Bay North,Long Island City/Hunters Point,Manhattan,Queens,2019-03-14,2019,3,14,11,Thursday,13.53
4846,4846,2019-03-05 19:15:34,2019-03-05 19:39:24,1,7.8,26.0,7.2,5.75,43.25,yellow,credit card,LaGuardia Airport,Midtown East,Queens,Manhattan,2019-03-05,2019,3,5,19,Tuesday,23.83
4847,4847,2019-03-09 02:24:06,2019-03-09 02:32:33,1,1.4,8.0,0.0,0.0,11.8,yellow,cash,Gramercy,Garment District,Manhattan,Manhattan,2019-03-09,2019,3,9,2,Saturday,8.45
4848,4848,2019-03-26 18:00:17,2019-03-26 18:15:54,5,2.27,12.0,4.08,0.0,20.38,yellow,credit card,UN/Turtle Bay South,Upper East Side North,Manhattan,Manhattan,2019-03-26,2019,3,26,18,Tuesday,15.62
4849,4849,2019-03-01 19:29:50,2019-03-01 19:37:39,1,1.1,6.5,1.2,0.0,12.0,yellow,credit card,UN/Turtle Bay South,Murray Hill,Manhattan,Manhattan,2019-03-01,2019,3,1,19,Friday,7.82
4850,4850,2019-03-07 23:11:42,2019-03-07 23:28:15,1,7.16,22.0,1.0,0.0,26.8,yellow,credit card,Clinton East,Washington Heights South,Manhattan,Manhattan,2019-03-07,2019,3,7,23,Thursday,16.55
4851,4851,2019-03-04 23:42:14,2019-03-05 00:06:23,1,6.0,22.0,0.0,0.0,25.8,yellow,cash,Flatiron,Astoria,Manhattan,Queens,2019-03-04,2019,3,4,23,Monday,24.15
4852,4852,2019-03-29 20:22:04,2019-03-29 20:46:05,5,2.61,15.5,3.86,0.0,23.16,yellow,credit card,Murray Hill,West Village,Manhattan,Manhattan,2019-03-29,2019,3,29,20,Friday,24.02
4853,4853,2019-03-13 15:34:43,2019-03-13 16:34:37,1,14.15,49.5,0.0,5.76,56.06,yellow,credit card,Garment District,Bensonhurst East,Manhattan,Brooklyn,2019-03-13,2019,3,13,15,Wednesday,59.9
4854,4854,2019-03-05 21:25:00,2019-03-05 21:31:31,1,0.6,5.5,0.0,0.0,9.3,yellow,cash,Lincoln Square East,Times Sq/Theatre District,Manhattan,Manhattan,2019-03-05,2019,3,5,21,Tuesday,6.52
4855,4855,2019-03-21 20:15:42,2019-03-21 20:23:21,1,1.46,7.5,2.26,0.0,13.56,yellow,credit card,Clinton West,Upper West Side South,Manhattan,Manhattan,2019-03-21,2019,3,21,20,Thursday,7.65
4856,4856,2019-03-14 19:51:32,2019-03-14 20:03:43,1,2.01,10.0,1.7,0.0,16.0,yellow,credit card,Midtown Center,Yorkville East,Manhattan,Manhattan,2019-03-14,2019,3,14,19,Thursday,12.18
4857,4857,2019-03-20 10:41:51,2019-03-20 10:48:53,5,0.68,6.0,0.0,0.0,9.3,yellow,cash,Union Sq,Penn Station/Madison Sq West,Manhattan,Manhattan,2019-03-20,2019,3,20,10,Wednesday,7.03
4858,4858,2019-03-05 19:07:12,2019-03-05 19:26:06,2,4.4,16.5,0.0,0.0,20.8,yellow,cash,Clinton East,Two Bridges/Seward Park,Manhattan,Manhattan,2019-03-05,2019,3,5,19,Tuesday,18.9
4859,4859,2019-03-19 06:20:22,2019-03-19 06:24:58,1,1.8,7.0,2.5,0.0,12.8,yellow,credit card,Upper East Side North,Midtown North,Manhattan,Manhattan,2019-03-19,2019,3,19,6,Tuesday,4.6
4860,4860,2019-03-20 15:19:10,2019-03-20 15:22:01,1,0.5,4.0,0.0,0.0,7.3,yellow,cash,Upper East Side North,Upper East Side North,Manhattan,Manhattan,2019-03-20,2019,3,20,15,Wednesday,2.85
4861,4861,2019-03-07 15:43:26,2019-03-07 16:10:10,1,7.6,26.5,1.0,0.0,29.3,yellow,credit card,JFK Airport,Kew Gardens Hills,Queens,Queens,2019-03-07,2019,3,7,15,Thursday,26.73
4862,4862,2019-03-06 23:37:56,2019-03-06 23:49:59,1,2.41,11.0,0.0,0.0,12.3,yellow,cash,Manhattan Valley,Central Harlem North,Manhattan,Manhattan,2019-03-06,2019,3,6,23,Wednesday,12.05
4863,4863,2019-03-07 10:18:39,2019-03-07 10:34:06,1,2.3,12.0,0.0,0.0,15.3,yellow,cash,Little Italy/NoLiTa,Downtown Brooklyn/MetroTech,Manhattan,Brooklyn,2019-03-07,2019,3,7,10,Thursday,15.45
4864,4864,2019-03-15 05:54:27,2019-03-15 05:59:34,1,1.28,6.0,0.0,0.0,9.8,yellow,cash,Murray Hill,East Chelsea,Manhattan,Manhattan,2019-03-15,2019,3,15,5,Friday,5.12
4865,4865,2019-03-07 18:42:37,2019-03-07 19:17:06,2,10.18,33.5,5.0,5.76,48.56,yellow,credit card,LaGuardia Airport,East Village,Queens,Manhattan,2019-03-07,2019,3,7,18,Thursday,34.48
4866,4866,2019-03-30 10:54:16,2019-03-30 11:03:00,1,1.47,7.5,2.16,0.0,12.96,yellow,credit card,East Chelsea,SoHo,Manhattan,Manhattan,2019-03-30,2019,3,30,10,Saturday,8.73
4867,4867,2019-03-08 21:36:11,2019-03-08 21:47:20,1,2.26,10.0,0.0,0.0,13.8,yellow,cash,West Chelsea/Hudson Yards,Upper West Side North,Manhattan,Manhattan,2019-03-08,2019,3,8,21,Friday,11.15
4868,4868,2019-03-08 07:22:39,2019-03-08 07:34:24,1,1.83,9.5,1.0,0.0,13.8,yellow,credit card,Midtown East,West Chelsea/Hudson Yards,Manhattan,Manhattan,2019-03-08,2019,3,8,7,Friday,11.75
4869,4869,2019-03-01 21:42:07,2019-03-01 21:59:32,1,5.36,18.5,4.46,0.0,26.76,yellow,credit card,Financial District South,Clinton East,Manhattan,Manhattan,2019-03-01,2019,3,1,21,Friday,17.42
4870,4870,2019-03-03 12:20:58,2019-03-03 12:55:58,6,19.94,52.0,0.0,5.76,61.06,yellow,cash,Upper East Side South,JFK Airport,Manhattan,Queens,2019-03-03,2019,3,3,12,Sunday,35.0
4871,4871,2019-03-20 19:57:49,2019-03-20 20:00:36,1,0.53,4.0,2.34,0.0,10.14,yellow,credit card,Lincoln Square East,Upper West Side South,Manhattan,Manhattan,2019-03-20,2019,3,20,19,Wednesday,2.78
4872,4872,2019-03-19 10:22:24,2019-03-19 10:29:30,1,0.87,6.5,0.0,0.0,9.8,yellow,cash,Union Sq,Midtown South,Manhattan,Manhattan,2019-03-19,2019,3,19,10,Tuesday,7.1
4873,4873,2019-03-18 10:58:46,2019-03-18 11:06:15,1,0.94,6.5,0.0,0.0,9.8,yellow,cash,Midtown South,Midtown Center,Manhattan,Manhattan,2019-03-18,2019,3,18,10,Monday,7.48
4874,4874,2019-03-03 20:41:11,2019-03-03 21:00:12,2,3.9,15.5,0.0,0.0,19.3,yellow,cash,Midtown Center,Chinatown,Manhattan,Manhattan,2019-03-03,2019,3,3,20,Sunday,19.02
4875,4875,2019-03-10 09:43:57,2019-03-10 09:53:16,3,1.0,7.5,3.2,0.0,14.0,yellow,credit card,Midtown East,Midtown Center,Manhattan,Manhattan,2019-03-10,2019,3,10,9,Sunday,9.32
4876,4876,2019-03-26 18:52:19,2019-03-26 19:05:01,2,2.4,11.0,1.5,0.0,16.8,yellow,credit card,Midtown Center,Yorkville East,Manhattan,Manhattan,2019-03-26,2019,3,26,18,Tuesday,12.7
4877,4877,2019-03-07 11:09:28,2019-03-07 11:19:58,2,0.94,8.0,2.82,0.0,14.12,yellow,credit card,Midtown North,Midtown East,Manhattan,Manhattan,2019-03-07,2019,3,7,11,Thursday,10.5
4878,4878,2019-03-24 10:15:44,2019-03-24 10:17:22,1,0.4,3.5,0.0,0.0,6.8,yellow,cash,Gramercy,Union Sq,Manhattan,Manhattan,2019-03-24,2019,3,24,10,Sunday,1.63
4879,4879,2019-03-01 09:52:57,2019-03-01 10:08:19,1,2.22,12.0,3.06,0.0,18.36,yellow,credit card,Yorkville East,Midtown East,Manhattan,Manhattan,2019-03-01,2019,3,1,9,Friday,15.37
4880,4880,2019-03-07 21:51:01,2019-03-07 22:00:44,1,1.4,8.5,1.1,0.0,13.4,yellow,credit card,Flatiron,Murray Hill,Manhattan,Manhattan,2019-03-07,2019,3,7,21,Thursday,9.72
4881,4881,2019-03-10 20:09:00,2019-03-10 20:12:50,1,1.3,5.5,1.4,0.0,10.7,yellow,credit card,Lincoln Square West,Manhattan Valley,Manhattan,Manhattan,2019-03-10,2019,3,10,20,Sunday,3.83
4882,4882,2019-03-20 18:37:46,2019-03-20 19:01:37,5,3.92,18.0,0.0,0.0,22.3,yellow,cash,Lincoln Square West,Union Sq,Manhattan,Manhattan,2019-03-20,2019,3,20,18,Wednesday,23.85
4883,4883,2019-03-16 11:24:22,2019-03-16 11:46:20,1,5.69,21.0,4.86,0.0,29.16,yellow,credit card,Lenox Hill East,Hudson Sq,Manhattan,Manhattan,2019-03-16,2019,3,16,11,Saturday,21.97
4884,4884,2019-03-06 08:49:58,2019-03-06 08:58:39,3,1.4,8.0,0.0,0.0,11.3,yellow,cash,Upper West Side South,Central Park,Manhattan,Manhattan,2019-03-06,2019,3,6,8,Wednesday,8.68
4885,4885,2019-03-08 23:05:31,2019-03-08 23:29:42,3,17.41,52.0,0.0,5.76,61.06,yellow,cash,JFK Airport,Murray Hill,Queens,Manhattan,2019-03-08,2019,3,8,23,Friday,24.18
4886,4886,2019-03-17 21:29:30,2019-03-17 21:32:50,1,0.91,4.5,1.66,0.0,9.96,yellow,credit card,Lenox Hill West,Lenox Hill West,Manhattan,Manhattan,2019-03-17,2019,3,17,21,Sunday,3.33
4887,4887,2019-03-10 12:21:52,2019-03-10 12:40:49,1,2.39,12.5,3.95,0.0,19.75,yellow,credit card,Midtown East,East Village,Manhattan,Manhattan,2019-03-10,2019,3,10,12,Sunday,18.95
4888,4888,2019-03-17 00:00:35,2019-03-17 00:19:50,1,1.3,13.0,4.0,0.0,20.8,yellow,credit card,East Village,Two Bridges/Seward Park,Manhattan,Manhattan,2019-03-17,2019,3,17,0,Sunday,19.25
4889,4889,2019-03-28 12:24:30,2019-03-28 12:28:44,2,0.95,5.0,1.66,0.0,9.96,yellow,credit card,Upper West Side North,Manhattan Valley,Manhattan,Manhattan,2019-03-28,2019,3,28,12,Thursday,4.23
4890,4890,2019-03-04 22:09:21,2019-03-04 22:21:22,1,3.53,12.0,4.0,0.0,19.8,yellow,credit card,Lincoln Square West,East Chelsea,Manhattan,Manhattan,2019-03-04,2019,3,4,22,Monday,12.02
4891,4891,2019-03-09 18:57:27,2019-03-09 19:04:34,1,1.57,7.0,2.0,0.0,12.3,yellow,credit card,Lenox Hill West,Kips Bay,Manhattan,Manhattan,2019-03-09,2019,3,9,18,Saturday,7.12
4892,4892,2019-03-05 09:39:15,2019-03-05 10:22:07,1,2.2,24.5,0.0,0.0,27.8,yellow,credit card,West Chelsea/Hudson Yards,Midtown East,Manhattan,Manhattan,2019-03-05,2019,3,5,9,Tuesday,42.87
4893,4893,2019-03-17 08:27:51,2019-03-17 08:35:45,1,1.42,7.5,2.16,0.0,12.96,yellow,credit card,Upper West Side South,Lincoln Square East,Manhattan,Manhattan,2019-03-17,2019,3,17,8,Sunday,7.9
4894,4894,2019-03-21 13:30:44,2019-03-21 13:51:08,1,2.5,14.5,3.56,0.0,21.36,yellow,credit card,West Village,Clinton East,Manhattan,Manhattan,2019-03-21,2019,3,21,13,Thursday,20.4
4895,4895,2019-03-21 23:38:33,2019-03-21 23:51:01,1,2.25,10.0,2.76,0.0,16.56,yellow,credit card,Greenwich Village South,Stuy Town/Peter Cooper Village,Manhattan,Manhattan,2019-03-21,2019,3,21,23,Thursday,12.47
4896,4896,2019-03-30 23:06:55,2019-03-30 23:22:19,1,2.38,12.5,4.08,0.0,20.38,yellow,credit card,Clinton East,Upper West Side North,Manhattan,Manhattan,2019-03-30,2019,3,30,23,Saturday,15.4
4897,4897,2019-03-21 18:45:13,2019-03-21 18:52:38,5,0.71,6.0,2.06,0.0,12.36,yellow,credit card,Greenwich Village North,East Village,Manhattan,Manhattan,2019-03-21,2019,3,21,18,Thursday,7.42
4898,4898,2019-03-30 17:28:57,2019-03-30 17:37:41,1,2.2,9.0,0.0,0.0,12.3,yellow,cash,East Village,Sutton Place/Turtle Bay North,Manhattan,Manhattan,2019-03-30,2019,3,30,17,Saturday,8.73
4899,4899,2019-03-03 20:59:34,2019-03-03 21:02:15,1,0.54,4.0,1.56,0.0,9.36,yellow,credit card,East Chelsea,Clinton East,Manhattan,Manhattan,2019-03-03,2019,3,3,20,Sunday,2.68
4900,4900,2019-03-21 17:18:47,2019-03-21 17:49:13,1,1.7,18.5,4.55,0.0,27.35,yellow,credit card,Flatiron,Clinton West,Manhattan,Manhattan,2019-03-21,2019,3,21,17,Thursday,30.43
4901,4901,2019-03-01 11:15:24,2019-03-01 11:20:38,2,0.8,5.0,2.05,0.0,10.35,yellow,credit card,Yorkville West,Yorkville West,Manhattan,Manhattan,2019-03-01,2019,3,1,11,Friday,5.23
4902,4902,2019-03-08 17:44:34,2019-03-08 17:49:49,1,0.8,5.5,1.95,0.0,11.75,yellow,credit card,Yorkville East,Yorkville West,Manhattan,Manhattan,2019-03-08,2019,3,8,17,Friday,5.25
4903,4903,2019-03-02 07:36:57,2019-03-02 07:44:51,2,1.6,8.0,1.13,0.0,12.43,yellow,credit card,Yorkville East,Central Park,Manhattan,Manhattan,2019-03-02,2019,3,2,7,Saturday,7.9
4904,4904,2019-03-29 22:21:29,2019-03-29 22:27:37,1,0.5,5.5,0.0,0.0,9.3,yellow,cash,Midtown East,Midtown East,Manhattan,Manhattan,2019-03-29,2019,3,29,22,Friday,6.13
4905,4905,2019-03-12 16:23:50,2019-03-12 16:27:07,5,0.56,4.5,0.0,0.0,8.8,yellow,cash,Clinton East,Clinton East,Manhattan,Manhattan,2019-03-12,2019,3,12,16,Tuesday,3.28
